userId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,titles
379,3.333333333,3.666666667,3,4,2.923076923,2.777777778,0,3.823529412,2.5,0,3,4,3,3,3.428571429,3.6,3.3125,4.25,5,"['Babe (1995)', 'Braveheart (1995)', 'Apollo 13 (1995)', 'Forrest Gump (1994)', 'Fugitive, The (1993)', 'Dances with Wolves (1990)', 'Crimson Tide (1995)', 'Net, The (1995)', 'Outbreak (1995)', 'Clear and Present Danger (1994)']"
380,3.705785124,3.773657289,3.940397351,3.613496933,3.643243243,3.720873786,3.75,3.741042345,3.641552511,4.666666667,3.441919192,3.704225352,3.836734694,3.553921569,3.517045455,3.788401254,3.575163399,4.03030303,4.113636364,"['Toy Story (1995)', 'Jumanji (1995)', 'Heat (1995)', 'GoldenEye (1995)', 'Ace Ventura: When Nature Calls (1995)', 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Seven (a.k.a. Se7en) (1995)', 'From Dusk Till Dawn (1996)', 'Muppet Treasure Island (1996)', 'Desperado (1995)']"
381,3.388111888,3.480662983,3.785714286,3.548913043,3.458536585,3.674418605,3.5,3.779874214,3.535087719,0,3.26,3.625,3.742424242,3.583333333,3.694444444,3.3,3.550925926,4.05,3.2,"['French Kiss (1995)', 'Nightmare Before Christmas, The (1993)', 'James and the Giant Peach (1996)', 'Beautiful Thing (1996)', 'Labyrinth (1986)', 'Breakfast Club, The (1985)', 'Edward Scissorhands (1990)', 'Matrix, The (1999)', 'Sixth Sense, The (1999)', 'Fight Club (1999)']"
382,3.480916031,3.754166667,3.625,3.544444444,3.116071429,3.783783784,0,4.147058824,3.727272727,0,2.823529412,4.112903226,4,4,3.745454545,3.441666667,3.64375,4.083333333,4.166666667,"['Usual Suspects, The (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', ""Schindler's List (1993)"", 'Aladdin (1992)', 'Silence of the Lambs, The (1991)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Godfather, The (1972)', 'Casablanca (1942)']"
383,3.333333333,3.5,0,0,3.692307692,3.333333333,0,4,0,0,4,4,0,3.75,3.888888889,3.5,3.333333333,4.666666667,0,"['Dead Poets Society (1989)', 'Gandhi (1982)', 'Life Is Beautiful (La Vita è bella) (1997)', 'Shakespeare in Love (1998)', 'Tea with Mussolini (1999)', 'October Sky (1999)', 'Red Violin, The (Violon rouge, Le) (1998)', 'Sixth Sense, The (1999)', 'Insider, The (1999)', 'Apollo 13 (1995)']"
384,2.615384615,3.909090909,4,3.5,3.033333333,3.846153846,0,3.125,3.666666667,0,2.2,0,0,3,3.333333333,2.888888889,3.285714286,4,2.333333333,"['Pulp Fiction (1994)', 'Lawrence of Arabia (1962)', 'Close Encounters of the Third Kind (1977)', 'Diner (1982)', 'Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)', 'Snatch (2000)', 'Indian in the Cupboard, The (1995)', 'Clerks (1994)', 'Ace Ventura: Pet Detective (1994)', 'Fugitive, The (1993)']"
385,3.357142857,3.510204082,3.333333333,3.071428571,3.417910448,3.4375,3.5,3.366666667,3.346153846,3.5,3.428571429,3.666666667,3.263157895,3.25,3.179487179,3.65625,3.195121951,3.846153846,3.272727273,"['Get Shorty (1995)', 'Apollo 13 (1995)', 'Hoop Dreams (1994)', 'Shawshank Redemption, The (1994)', ""What's Eating Gilbert Grape (1993)"", 'Barcelona (1994)', 'Blade Runner (1982)', 'Terminator 2: Judgment Day (1991)', 'Fargo (1996)', 'Cold Comfort Farm (1995)']"
386,2.394736842,2.578947368,3,3.333333333,3.052631579,2.727272727,0,2.904761905,2,0,3.2,0,3,2.857142857,3,2.4,2.685714286,3,3.5,"['Pulp Fiction (1994)', 'Casino (1995)', 'Get Shorty (1995)', 'Babe (1995)', 'Rumble in the Bronx (Hont faan kui) (1995)', 'Desperado (1995)', 'Quick and the Dead, The (1995)', 'Wyatt Earp (1994)', 'Serial Mom (1994)', 'Silence of the Lambs, The (1991)']"
387,3.150717703,3.190217391,3.447916667,2.870689655,2.983561644,3.454314721,3.555555556,3.520787746,3.171296296,4.06,3.072847682,3.428571429,3,3.572033898,3.25,3.265384615,3.373770492,3.58974359,3.108695652,"['Pulp Fiction (1994)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Vertigo (1958)', 'Casablanca (1942)', '2001: A Space Odyssey (1968)', 'Clockwork Orange, A (1971)', 'Apocalypse Now (1979)', 'Third Man, The (1949)', 'Annie Hall (1977)', 'Seventh Seal, The (Sjunde inseglet, Det) (1957)']"
388,4.166666667,4.21875,4.1875,3.85,4,3.75,0,1,3.714285714,0,0,5,3,2,3.416666667,2,2.75,0,0,"['Shrek (2001)', 'Shrek 2 (2004)', 'Madagascar (2005)', 'Shrek the Third (2007)', 'Madagascar: Escape 2 Africa (2008)', 'Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010)', ""Madagascar 3: Europe's Most Wanted (2012)"", 'Despicable Me 2 (2013)', 'Ice Age (2002)', 'Ice Age 2: The Meltdown (2006)']"
389,4.142857143,4.363636364,5,5,3.666666667,4.2,0,4.375,4.333333333,0,0,0,0,4,4.333333333,4.6,4.333333333,0,0,"['Toy Story (1995)', 'Heat (1995)', ""Mr. Holland's Opus (1995)"", 'Up Close and Personal (1996)', 'Birdcage, The (1996)', 'Star Wars: Episode IV - A New Hope (1977)', 'Primal Fear (1996)', 'Rock, The (1996)', 'Twister (1996)', 'Independence Day (a.k.a. ID4) (1996)']"
390,3.633333333,4.125,4.5,3.833333333,3.625,3.454545455,4.75,3.825,4.35,0,4,2.5,3.833333333,3.714285714,4,3.958333333,4,4.375,3.5,"['Three Colors: White (Trzy kolory: Bialy) (1994)', ""One Flew Over the Cuckoo's Nest (1975)"", 'Ran (1985)', 'Edward Scissorhands (1990)', 'Fight Club (1999)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)', 'Finding Nemo (2003)', 'Eternal Sunshine of the Spotless Mind (2004)', 'Arizona Dream (1993)']"
391,3.241758242,3.4,3.923076923,4.0625,3.770491803,3.8,4.333333333,3.887804878,4.12,4.75,3,3.666666667,3.894736842,3.795454545,3.87804878,3.321428571,3.392857143,3.954545455,3.625,"['Leaving Las Vegas (1995)', 'City of Lost Children, The (Cité des enfants perdus, La) (1995)', 'Braveheart (1995)', 'Taxi Driver (1976)', 'Star Wars: Episode IV - A New Hope (1977)', 'Like Water for Chocolate (Como agua para chocolate) (1992)', 'Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'Pulp Fiction (1994)', 'Three Colors: Red (Trois couleurs: Rouge) (1994)', 'Three Colors: White (Trzy kolory: Bialy) (1994)']"
392,3.333333333,3.5,0,0,3.2,2.8,0,3.25,4,0,3,0,0,0,3.142857143,2.666666667,2.8,0,0,"['Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Godfather: Part II, The (1974)', 'Austin Powers: The Spy Who Shagged Me (1999)', 'American Pie (1999)', 'Being John Malkovich (1999)', ""One Flew Over the Cuckoo's Nest (1975)"", 'Edward Scissorhands (1990)', 'Big Daddy (1999)', 'American Beauty (1999)', 'Boiler Room (2000)']"
393,3.88028169,4.375,4.25,4,3.785714286,3.765625,5,3.581395349,4.84375,1.333333333,3.714285714,4.2,5,3.318181818,3.714285714,3.704081633,3.634920635,3.625,0,"['Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'Fugitive, The (1993)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Reservoir Dogs (1992)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Brazil (1985)', 'Clockwork Orange, A (1971)', 'Indiana Jones and the Last Crusade (1989)', 'Hunt for Red October, The (1990)', 'American History X (1998)']"
394,3,2.375,2,2.25,2.75,3.4,0,3.375,2.333333333,0,0,2.5,2,5,3,2,3.375,4.5,3,"['Usual Suspects, The (1995)', 'Braveheart (1995)', 'Disclosure (1994)', 'Forrest Gump (1994)', 'Fugitive, The (1993)', 'Tombstone (1993)', 'Babe (1995)', 'Apollo 13 (1995)', 'Batman Forever (1995)', 'Net, The (1995)']"
395,3.375,2.96,2.6,2.541666667,3.181818182,3.428571429,0,2.875,2.769230769,0,0,3,2.555555556,4.5,3.166666667,3.7,3.416666667,3,3.5,"['Waterworld (1995)', 'Mission: Impossible (1996)', 'Braveheart (1995)', 'Congo (1995)', 'Johnny Mnemonic (1995)', 'Judge Dredd (1995)', 'While You Were Sleeping (1995)', 'Mask, The (1994)', 'Maverick (1994)', 'Jurassic Park (1993)']"
396,1.916666667,3.833333333,4.0625,4.0625,3.583333333,3.642857143,0,3.409090909,3.7,0,0.5,0,3.5,2.666666667,2.916666667,1.25,2.65,0,0,"['Toy Story (1995)', 'Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'Cool Hand Luke (1967)', 'Shawshank Redemption, The (1994)', 'Vertigo (1958)', 'American History X (1998)', 'Finding Nemo (2003)', 'Usual Suspects, The (1995)', 'Wallace & Gromit: A Close Shave (1995)', 'Hunchback of Notre Dame, The (1996)']"
397,4.25,4,0,2,3.833333333,3.714285714,0,4.25,0,3.5,0,0,0,4,4.666666667,4,4,4,0,"['Chungking Express (Chung Hing sam lam) (1994)', 'Manhattan Murder Mystery (1993)', 'Annie Hall (1977)', 'Manhattan (1979)', 'Eat Drink Man Woman (Yin shi nan nu) (1994)', 'Streetcar Named Desire, A (1951)', 'French Connection, The (1971)', 'Hannah and Her Sisters (1986)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Sleeper (1973)']"
398,3.928571429,4.5,4.75,5,4.352941176,3.3,4.833333333,4.333333333,4.692307692,0,3.5,3,5,3.5,4.333333333,3.8125,3.214285714,0,4,"['Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', ""Breakfast at Tiffany's (1961)"", 'Some Like It Hot (1959)', 'My Fair Lady (1964)', 'Mary Poppins (1964)', 'Monty Python and the Holy Grail (1975)', 'Princess Bride, The (1987)', 'To Kill a Mockingbird (1962)', 'NeverEnding Story, The (1984)', 'Princess Mononoke (Mononoke-hime) (1997)']"
399,3.69047619,4.425,4.25,4.25,4.1,3.571428571,0,3.884615385,4.357142857,0,4.5,2.5,0,2.5,3.5,3.636363636,3.6875,3.875,0,"['Star Wars: Episode IV - A New Hope (1977)', 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Star Wars: Episode VI - Return of the Jedi (1983)', 'Back to the Future (1985)', 'Untouchables, The (1987)', 'Matrix, The (1999)', 'Gladiator (2000)']"
400,4.421052632,4.142857143,4.5,4.5,4.357142857,4.777777778,0,4.590909091,4.3,0,4.75,4.2,0,4.7,4.5,4.285714286,4.6875,4.5,0,"['Heat (1995)', 'Seven (a.k.a. Se7en) (1995)', 'Usual Suspects, The (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Silence of the Lambs, The (1991)', 'Fargo (1996)', 'Trainspotting (1996)']"
401,3.5625,3.563829787,3.576923077,3.585106383,3.488372093,3.5,0,3.576923077,3.534482759,0,4.5,3.576923077,3.5,3.5,3.59375,3.772727273,4.25,3.5,3.5,"['Treasure Planet (2002)', 'Goofy Movie, A (1995)', ""Emperor's New Groove, The (2000)"", 'Atlantis: The Lost Empire (2001)', 'Sweeney Todd: The Demon Barber of Fleet Street (2007)', 'Megamind (2010)', 'Guardians of the Galaxy 2 (2017)', 'Hunchback of Notre Dame, The (1996)', 'Monty Python and the Holy Grail (1975)', 'Chicken Run (2000)']"
402,4.045454545,4.090909091,4,4,3.705882353,4,0,3.789473684,4,0,5,4,3.666666667,3,3.777777778,4,4.173913043,4,0,"['Eye for an Eye (1996)', 'Die Hard: With a Vengeance (1995)', 'Pulp Fiction (1994)', 'Speed (1994)', 'True Lies (1994)', 'Cliffhanger (1993)', 'Mrs. Doubtfire (1993)', 'Ghost (1990)', 'Terminator 2: Judgment Day (1991)', 'Silence of the Lambs, The (1991)']"
403,3.590909091,3.214285714,3,3,3.636363636,4,0,4,3.5,0,3.5,3.5,0,3.8,3.583333333,3.3,3.75,3.75,4,"['Seven (a.k.a. Se7en) (1995)', 'Braveheart (1995)', 'Pulp Fiction (1994)', 'Goodfellas (1990)', 'Indiana Jones and the Last Crusade (1989)', 'American History X (1998)', 'Thin Red Line, The (1998)', 'Office Space (1999)', 'Insider, The (1999)', 'Eternal Sunshine of the Spotless Mind (2004)']"
404,3.315789474,3.444444444,3.5,3.666666667,3.421052632,3.444444444,0,3.4,3,0,3.333333333,3,3.5,3,3.421052632,3.285714286,3.35,3.666666667,3.25,"['American President, The (1995)', 'Sense and Sensibility (1995)', 'Babe (1995)', ""Mr. Holland's Opus (1995)"", 'Braveheart (1995)', 'Birdcage, The (1996)', 'Crimson Tide (1995)', 'Net, The (1995)', 'Waterworld (1995)', 'Shawshank Redemption, The (1994)']"
405,4,3.892857143,3.5,0,3.839285714,4.054054054,0,4.03164557,3.928571429,4.25,3.958333333,4.5,3,4.203703704,4.041666667,3.942307692,4.154761905,4.166666667,4,"['Natural Born Killers (1994)', 'Eraserhead (1977)', 'Topo, El (1970)', 'Bad Boy Bubby (1993)', 'Sin City (2005)', 'Inland Empire (2006)', 'Ex Drummer (2007)', 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Taxi Driver (1976)', 'Pulp Fiction (1994)']"
406,3.125,3.5,2.666666667,2.2,3.75,0,0,3.428571429,2.416666667,0,2.833333333,4,2.5,2,3.8,3.5,2.833333333,0,0,"['Ever After: A Cinderella Story (1998)', 'Sweet Home Alabama (2002)', 'Sisterhood of the Traveling Pants, The (2005)', '27 Dresses (2008)', 'Down Periscope (1996)', 'Little Women (1994)', 'Night at the Museum (2006)', 'Cinderella (1950)', 'Big Daddy (1999)', 'Deep Blue Sea (1999)']"
407,4.166666667,4.136363636,3.166666667,3.166666667,3.75,4.083333333,0,4.1875,4.6,0,0,4.5,0,5,2.5,4.071428571,4.0625,4,0,"['Matrix, The (1999)', 'Fight Club (1999)', 'Lord of the Rings: The Fellowship of the Ring, The (2001)', 'Minority Report (2002)', 'Lord of the Rings: The Two Towers, The (2002)', 'Lord of the Rings: The Return of the King, The (2003)', 'Dark Knight, The (2008)', 'Iron Man (2008)', 'Gone Girl (2014)', 'Star Wars: Episode IV - A New Hope (1977)']"
408,4.0375,4.132075472,5,3.666666667,4.009803922,4.083333333,3.5,4.216216216,4.107142857,0,3,4.05,3.833333333,4.066666667,4.388888889,3.954545455,4.109756098,4.222222222,4,"['Ghost in the Shell (Kôkaku kidôtai) (1995)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Groundhog Day (1993)', 'Patton (1970)', 'Indiana Jones and the Last Crusade (1989)', 'Airplane! (1980)', 'Galaxy Quest (1999)', 'Caddyshack (1980)', 'Lord of the Rings: The Fellowship of the Ring, The (2001)', 'The Count of Monte Cristo (2002)']"
409,3.833333333,4.111111111,0,4.5,3.792682927,4.25,5,3.886792453,4.285714286,0,3.3,0,4.2,2.5,3.75,4.166666667,3.533333333,4,5,"['Taxi Driver (1976)', 'Ed Wood (1994)', 'Pulp Fiction (1994)', 'Welcome to the Dollhouse (1995)', 'Fargo (1996)', 'Godfather, The (1972)', 'Some Like It Hot (1959)', 'Wizard of Oz, The (1939)', 'Night of the Living Dead (1968)', 'Sleeper (1973)']"
410,3.25,3.7,4,4.5,3.935483871,3.96969697,4.5,4.099009901,3.833333333,4.3,4,0,4.75,4.4,3.822222222,3.5,3.909090909,4.428571429,4.5,"['Once Were Warriors (1994)', 'Shawshank Redemption, The (1994)', 'Colonel Chabert, Le (1994)', 'Thirty-Two Short Films About Glenn Gould (1993)', 'World of Apu, The (Apur Sansar) (1959)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Vertigo (1958)', 'Rear Window (1954)', 'Roman Holiday (1953)', 'Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)']"
411,3.310344828,3.636363636,3.75,3.6,3,3.352941176,5,3.365079365,3.222222222,0,3.5,4.5,3.25,3.222222222,2.805555556,3.2,3.527777778,4.166666667,3.666666667,"['Toy Story (1995)', ""Mr. Holland's Opus (1995)"", 'Apollo 13 (1995)', 'Hoop Dreams (1994)', 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'Jurassic Park (1993)', 'Philadelphia (1993)', ""Schindler's List (1993)"", 'Tombstone (1993)']"
412,3.714285714,3.642857143,2.5,2.111111111,3.759259259,4.157894737,4.6,4,3.375,4.8,3.166666667,5,2,4.1875,4.192307692,3.666666667,3.869565217,4,5,"['Sense and Sensibility (1995)', 'Babe (1995)', 'Godfather, The (1972)', 'Philadelphia Story, The (1940)', 'Rear Window (1954)', 'North by Northwest (1959)', 'Maltese Falcon, The (1941)', '2001: A Space Odyssey (1968)', 'To Catch a Thief (1955)', 'Ninotchka (1939)']"
413,4.642857143,3.7,0,0,4.235294118,4.925,0,4.607142857,4.25,0,5,5,0,5,4.318181818,2.5,4.75,5,4.166666667,"['Casino (1995)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Fugitive, The (1993)', ""Schindler's List (1993)"", 'Silence of the Lambs, The (1991)', 'Twister (1996)', 'Godfather, The (1972)', 'To Kill a Mockingbird (1962)', 'Good Will Hunting (1997)']"
414,3.281437126,3.423413567,3.786290323,3.415254237,3.271084337,3.475961538,3.677419355,3.561497326,3.411504425,3.857142857,3.083333333,3.719298246,3.454545455,3.573333333,3.376227898,3.40247678,3.2904,3.830645161,3.576923077,"['American President, The (1995)', 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Babe (1995)', 'Usual Suspects, The (1995)', 'Beautiful Girls (1996)', 'Braveheart (1995)', 'Taxi Driver (1976)', 'Rob Roy (1995)', 'Clerks (1994)', 'Star Wars: Episode IV - A New Hope (1977)']"
415,3.9,3.866666667,4,4,3.919354839,4.425925926,4.5,4.27173913,3.5,4.2,3.875,4,3.5,4.230769231,3.952380952,4,4.206896552,4.5,4.333333333,"['Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', 'Silence of the Lambs, The (1991)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Godfather, The (1972)', 'North by Northwest (1959)', ""One Flew Over the Cuckoo's Nest (1975)"", 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)', 'Goodfellas (1990)']"
416,2.307692308,1.6,0.5,1,3,3.5,4,3.685185185,2.785714286,4,3.25,0.5,0.5,2.75,2.892857143,2.4,2.727272727,3.625,2,"['Being John Malkovich (1999)', 'Royal Tenenbaums, The (2001)', 'Morvern Callar (2002)', 'Bad Boy Bubby (1993)', 'Stranger than Fiction (2006)', 'Tank Girl (1995)', 'Piano, The (1993)', 'Fargo (1996)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Secretary (2002)']"
417,4.34375,4.333333333,4,4.333333333,4.55,4.5,0,4.583333333,4.8125,0,3.9,3.916666667,0,4.5,4.5,4.5,4.6,4.333333333,0,"['Seven (a.k.a. Se7en) (1995)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Trainspotting (1996)', 'Godfather, The (1972)', 'Clockwork Orange, A (1971)', 'Godfather: Part II, The (1974)', 'Shining, The (1980)', 'Truman Show, The (1998)', 'Good Will Hunting (1997)']"
418,2.369565217,3.103448276,0.5,1.6,3.178571429,3.363636364,4,4.056603774,3.225,3.75,3,3.136363636,4.25,3.461538462,3.75,3.375,3.321428571,4.25,3.5,"['Shawshank Redemption, The (1994)', 'Trainspotting (1996)', ""Monty Python's Life of Brian (1979)"", 'Monty Python and the Holy Grail (1975)', 'To Kill a Mockingbird (1962)', 'Blues Brothers, The (1980)', 'Dead Poets Society (1989)', 'Cool Hand Luke (1967)', 'Good Will Hunting (1997)', 'Fight Club (1999)']"
419,3.801886792,3.525,2.833333333,1,3.703125,4.046875,4.3,3.9,2.714285714,2.5,3.868421053,4.333333333,2.166666667,3.892857143,4.045454545,3.807692308,3.893442623,4.052631579,0,"['Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Shallow Grave (1994)', ""Schindler's List (1993)"", 'Trainspotting (1996)', 'Godfather, The (1972)', 'Reservoir Dogs (1992)', 'Armageddon (1998)', 'Saving Private Ryan (1998)', 'South Park: Bigger, Longer and Uncut (1999)']"
420,3.618421053,3.8,3.75,3.7,3.816666667,4.071428571,3.642857143,3.975,3.833333333,4,3.666666667,3.9,4.136363636,3.954545455,4,3.683333333,3.764705882,3.857142857,0,"[""Singin' in the Rain (1952)"", 'Some Like It Hot (1959)', 'Monty Python and the Holy Grail (1975)', 'Rocky Horror Picture Show, The (1975)', 'Shawshank Redemption, The (1994)', 'Lion King, The (1994)', ""Schindler's List (1993)"", ""Monty Python's Life of Brian (1979)"", 'Austin Powers: International Man of Mystery (1997)', 'Matrix, The (1999)']"
421,2.875,3.5,3,3.5,3.5,4.833333333,0,4.425925926,3.666666667,0,5,0,0,4.25,4.5,4.5,4.3,3.833333333,3.75,"['Shawshank Redemption, The (1994)', ""Schindler's List (1993)"", 'Silence of the Lambs, The (1991)', ""It's a Wonderful Life (1946)"", 'Graduate, The (1967)', 'Elephant Man, The (1980)', 'Life Is Beautiful (La Vita è bella) (1997)', 'American Beauty (1999)', 'Straight Story, The (1999)', 'Paths of Glory (1957)']"
422,3.45,3.4,4,3.2,2.923076923,3.454545455,0,3.692307692,3.4,4.333333333,2.75,0,3,3.2,3.454545455,2.846153846,3,3.9,3.833333333,"['Star Wars: Episode IV - A New Hope (1977)', 'Shawshank Redemption, The (1994)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)', ""One Flew Over the Cuckoo's Nest (1975)"", 'Goodfellas (1990)', 'Patton (1970)', 'Jaws (1975)', 'Spartacus (1960)', 'Toy Story (1995)']"
423,3.136363636,3.2,0,0,4,4.3,0,4.15,3.5,0,1.5,5,0,3.5,4.25,3.642857143,3.555555556,3.333333333,4,"['Apollo 13 (1995)', 'Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', 'Jurassic Park (1993)', 'Terminator 2: Judgment Day (1991)', 'Young Frankenstein (1974)', 'Gattaca (1997)', 'Pulp Fiction (1994)', 'Coneheads (1993)', 'Fugitive, The (1993)']"
424,3.55,2.875,4.5,4,3.511627907,3.755813953,0,3.743243243,4,3.625,3.944444444,3.5,4.5,3.820512821,3.535714286,2.954545455,3.807692308,4.25,4.5,"['Seven (a.k.a. Se7en) (1995)', 'Usual Suspects, The (1995)', 'Primal Fear (1996)', 'Texas Chainsaw Massacre, The (1974)', 'South Park: Bigger, Longer and Uncut (1999)', 'Talented Mr. Ripley, The (1999)', 'Insomnia (2002)', 'Shutter Island (2010)', 'Prisoners (2013)', 'Larry David: Curb Your Enthusiasm (1999)']"
425,3.472222222,3.426136364,3.333333333,3.291666667,3.363636364,3.715384615,0,3.661417323,3.482758621,3.5,3.633333333,3.5,3.0625,3.75,3.4375,3.361538462,3.57079646,3.8125,3.5,"['Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', 'Trainspotting (1996)', 'Seven (a.k.a. Se7en) (1995)', 'Usual Suspects, The (1995)', 'Clockers (1995)', 'Sleepers (1996)', 'Big Blue, The (Grand bleu, Le) (1988)', 'Fifth Element, The (1997)']"
